ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,สายทางหน่วยงาน,รหัสสายทาง,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,วันเวลาเกิด,วันเวลาเกิด_ปัดครึ่งชม,ช่วงเวลา,รถน้อยกว่า4ล้อ,รถ4ล้อ,รถมากกว่า4ล้อ
2024,29/8/2024,19:50:00,ทางหลวง,4,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.54860503,100.4146113,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2024-08-29 19:50:00,2024-08-29 20:00:00,20:00,0,0,2
2024,30/8/2024,5:20:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.142360423,100.5675374,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2024-08-30 05:20:00,2024-08-30 05:30:00,05:30,0,2,0
2024,4/9/2024,16:20:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.607589187,100.3993459,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-09-04 16:20:00,2024-09-04 16:30:00,16:30,0,1,0
2024,14/9/2024,12:30:00,ทางหลวง,4,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.004282465,100.4150458,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-09-14 12:30:00,2024-09-14 12:30:00,12:30,0,0,1
2024,16/9/2024,1:20:00,ทางหลวง,408,สงขลา,รถตู้,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.518612591,100.6974434,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2024-09-16 01:20:00,2024-09-16 01:30:00,01:30,0,1,0
2024,16/9/2024,15:50:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,6.965712197,100.5074492,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2024-09-16 15:50:00,2024-09-16 16:00:00,16:00,0,1,0
2024,18/9/2024,10:30:00,ทางหลวง,43,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ที่ลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.987628827,100.621946,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-18 10:30:00,2024-09-18 10:30:00,10:30,0,1,0
2024,20/9/2024,0:10:00,ทางหลวง,4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.707681241,100.4443234,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-09-20 00:10:00,2024-09-20 00:00:00,00:00,0,1,0
2024,20/9/2024,20:30:00,ทางหลวง,407,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,7.160076992,100.6053297,4,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-09-20 20:30:00,2024-09-20 20:30:00,20:30,3,1,0
2024,22/9/2024,1:10:00,ทางหลวง,43,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.985933284,100.6323976,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2024-09-22 01:10:00,2024-09-22 01:00:00,01:00,0,1,0
2024,23/9/2024,10:38:00,ทางหลวง,4083,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.782577132,100.3337146,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-23 10:38:00,2024-09-23 10:30:00,10:30,0,1,0
2024,23/9/2024,13:25:00,ทางหลวง,4287,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางโค้งอันตราย,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.005628928,100.299895,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-23 13:25:00,2024-09-23 13:30:00,13:30,0,1,0
2024,26/9/2024,9:00:00,ทางหลวง,408,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.027810322,100.663771,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-26 09:00:00,2024-09-26 09:00:00,09:00,0,1,0
2024,26/9/2024,11:00:00,ทางหลวง,4,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.625723717,100.4216051,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2024-09-26 11:00:00,2024-09-26 11:00:00,11:00,0,0,2
2024,29/9/2024,6:00:00,ทางหลวง,43,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.934720878,100.7064168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-29 06:00:00,2024-09-29 06:00:00,06:00,0,1,0
2024,29/9/2024,13:50:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.747794526,100.362393,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-09-29 13:50:00,2024-09-29 14:00:00,14:00,0,1,0
2024,29/9/2024,17:30:00,ทางหลวง,4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.799749833,100.4532531,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-09-29 17:30:00,2024-09-29 17:30:00,17:30,0,1,0
2024,2/10/2024,10:30:00,ทางหลวง,4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.057311353,100.3754136,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-10-02 10:30:00,2024-10-02 10:30:00,10:30,0,1,0
2024,3/10/2024,3:00:00,ทางหลวง,408,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.444777619,100.4508703,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-03 03:00:00,2024-10-03 03:00:00,03:00,0,1,0
2024,3/10/2024,22:00:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.948667754,100.8598457,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-10-03 22:00:00,2024-10-03 22:00:00,22:00,0,1,0
2024,5/10/2024,0:03:00,ทางหลวง,408,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.214100685,100.5566597,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-05 00:03:00,2024-10-05 00:00:00,00:00,0,1,0
2024,7/10/2024,8:30:00,ทางหลวง,4,สงขลา,รถโดยสารขนาดใหญ่,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.987611522,100.4224983,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-10-07 08:30:00,2024-10-07 08:30:00,08:30,0,0,1
2024,10/10/2024,0:05:00,ทางหลวง,43,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.916801328,100.7374781,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-10 00:05:00,2024-10-10 00:00:00,00:00,0,1,0
2024,11/10/2024,8:50:00,ทางหลวง,414,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.027972707,100.4458563,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024-10-11 08:50:00,2024-10-11 09:00:00,09:00,1,0,1
2024,13/10/2024,5:00:00,ทางหลวง,4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.520644421,100.4189801,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-13 05:00:00,2024-10-13 05:00:00,05:00,0,1,0
2024,13/10/2024,5:30:00,ทางหลวง,4,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),มีหมอก/ควัน/ฝุ่น,6.547759705,100.4148775,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2024-10-13 05:30:00,2024-10-13 05:30:00,05:30,0,1,1
2024,14/10/2024,10:40:00,ทางหลวง,4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.755492321,100.455527,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-10-14 10:40:00,2024-10-14 10:30:00,10:30,0,1,1
2024,14/10/2024,10:50:00,ทางหลวง,4,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,6.546193463,100.4151356,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17,17,2024-10-14 10:50:00,2024-10-14 11:00:00,11:00,0,0,2
2024,14/10/2024,11:30:00,ทางหลวง,406,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,7.011604766,100.1451539,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-10-14 11:30:00,2024-10-14 11:30:00,11:30,1,0,1
2024,15/10/2024,10:00:00,ทางหลวง,414,สงขลา,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.012601164,100.425989,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-10-15 10:00:00,2024-10-15 10:00:00,10:00,0,0,1
2024,15/10/2024,13:30:00,ทางหลวง,406,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.000222515,100.1422547,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-15 13:30:00,2024-10-15 13:30:00,13:30,0,1,0
2024,16/10/2024,6:30:00,ทางหลวง,43,สงขลา,รถจักรยานยนต์,,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,ชนเป็นมุมบริเวณทางแยก,แจ่มใส,6.956493679,100.5516829,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-10-16 06:30:00,2024-10-16 06:30:00,06:30,1,1,0
2024,28/10/2024,22:10:00,ทางหลวง,4135,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.959196482,100.4229949,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-28 22:10:00,2024-10-28 22:00:00,22:00,0,1,0
2024,30/10/2024,5:30:00,ทางหลวง,4085,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.584992965,100.9534805,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-10-30 05:30:00,2024-10-30 05:30:00,05:30,0,1,0
2024,3/11/2024,6:01:00,ทางหลวง,43,สงขลา,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.924902743,100.8885001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2024-11-03 06:01:00,2024-11-03 06:00:00,06:00,0,0,1
2024,7/11/2024,21:15:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.973132451,100.4847993,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-11-07 21:15:00,2024-11-07 21:30:00,21:30,0,1,0
2024,8/11/2024,7:20:00,ทางหลวง,4145,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.796919192,100.4292228,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2024-11-08 07:20:00,2024-11-08 07:30:00,07:30,0,1,0
