ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,วันเวลาเกิด,Unnamed: 39
2024,16/5/2024,14:00:00,31/7/2024,1:42 PM,9856593,กรมทางหลวง,ทางหลวง,43,,3.0,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.966468819,100.5048791,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
2024,16/5/2024,23:22:00,31/7/2024,10:14 AM,9856356,กรมทางหลวง,ทางหลวง,43,,19.075,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.985457237,100.6304324,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,
2024,18/5/2024,2:30:00,31/7/2024,9:46 AM,9856313,กรมทางหลวง,ทางหลวง,408,,133.245,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.571122518,100.4098633,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
2024,19/5/2024,5:00:00,14/8/2024,11:03 AM,9866019,กรมทางหลวง,ทางหลวง,408,,88.1,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.784359453,100.3529862,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,
2024,19/5/2024,7:10:00,2/8/2024,2:03 PM,9858675,กรมทางหลวง,ทางหลวง,42,,42.4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,6.712402642,100.7917219,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2024,20/5/2024,13:15:00,31/7/2024,1:41 PM,9856592,กรมทางหลวง,ทางหลวง,43,,7.383,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.958109101,100.5425419,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2024,21/5/2024,6:20:00,13/8/2024,3:20 PM,9865411,กรมทางหลวง,ทางหลวง,42,,5.9,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.771883757,100.498669,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,
2024,21/5/2024,11:30:00,5/11/2024,3:47 PM,9930769,กรมทางหลวง,ทางหลวง,4095,,9.252,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.602817739,100.8664497,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,22/5/2024,16:30:00,2/8/2024,9:08 AM,9858352,กรมทางหลวง,ทางหลวง,414,,16.15,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,ฝนตก,7.049285546,100.4735987,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,
2024,24/5/2024,14:46:00,13/8/2024,3:21 PM,9865409,กรมทางหลวง,ทางหลวง,43,,65.5,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.855061649,100.9621016,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,,
2024,24/5/2024,23:00:00,2/8/2024,9:12 AM,9858351,กรมทางหลวง,ทางหลวง,43,,33.035,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.921053621,100.7230465,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,,
2024,25/5/2024,0:45:00,31/7/2024,1:39 PM,9856582,กรมทางหลวง,ทางหลวง,407,,27.425,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.169644238,100.6118689,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,26/5/2024,1:15:00,2/8/2024,11:24 AM,9858510,กรมทางหลวง,ทางหลวง,4309,,5.875,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.135480663,100.6278442,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
2024,26/5/2024,2:00:00,2/8/2024,1:55 PM,9858656,กรมทางหลวง,ทางหลวง,4,,1284.3,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.750639241,100.4519127,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2024,27/5/2024,16:00:00,2/8/2024,2:31 PM,9858717,กรมทางหลวง,ทางหลวง,42,,26.1,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.746452022,100.6655265,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
2024,28/5/2024,12:20:00,2/8/2024,2:40 PM,9858722,กรมทางหลวง,ทางหลวง,4145,,3.05,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนเป็นมุมบริเวณทางแยก,แจ่มใส,6.796359445,100.4256909,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
2024,30/5/2024,20:30:00,26/9/2024,4:38 PM,9915855,กรมทางหลวง,ทางหลวง,408,,154.12,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.31734679,100.4907779,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,
2024,1/6/2024,7:45:00,11/9/2024,10:27 AM,9901673,กรมทางหลวง,ทางหลวง,4,,1261.73,สงขลา,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.947132364,100.4719958,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-01-06 07:45:00,
2024,1/6/2024,22:33:00,25/11/2024,2:35 PM,9947654,กรมทางหลวง,ทางหลวง,4287,,27.465,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,หลับใน,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.988885626,100.4002038,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 22:33:00,
2024,2/6/2024,6:00:00,11/9/2024,10:25 AM,9901725,กรมทางหลวง,ทางหลวง,408,,166.135,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.145563402,100.5647881,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2024-02-06 06:00:00,
2024,8/6/2024,14:45:00,12/9/2024,10:26 AM,9902609,กรมทางหลวง,ทางหลวง,4,,1285.7,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.736869494,100.4506534,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2024-08-06 14:45:00,
2024,8/6/2024,16:00:00,12/9/2024,10:27 AM,9899117,กรมทางหลวง,ทางหลวง,43,,65.37,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.855458068,100.9609909,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-08-06 16:00:00,
2024,13/6/2024,6:15:00,12/9/2024,10:30 AM,9902557,กรมทางหลวง,ทางหลวง,4,,1289.9,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.701465109,100.4426229,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
2024,13/6/2024,23:50:00,11/9/2024,10:17 AM,9901672,กรมทางหลวง,ทางหลวง,408,,112.16,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.694340438,100.3767545,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,
2024,14/6/2024,3:30:00,11/9/2024,11:40 AM,9901808,กรมทางหลวง,ทางหลวง,4,,1270.19,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.871562758,100.4702671,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2024,16/6/2024,2:30:00,16/10/2024,12:35 PM,9919420,กรมทางหลวง,ทางหลวง,4,,1282.345,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.764675373,100.4591628,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,16/6/2024,15:00:00,4/11/2024,3:28 PM,9930069,กรมทางหลวง,ทางหลวง,406,,51.3,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,6.952990951,100.1349467,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,
2024,18/6/2024,2:45:00,11/9/2024,11:41 AM,9901810,กรมทางหลวง,ทางหลวง,4309,,4.805,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.126708535,100.6313888,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
2024,19/6/2024,9:10:00,11/9/2024,3:51 PM,9902237,กรมทางหลวง,ทางหลวง,408,,157.04,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.21633723,100.5563553,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,,
2024,20/6/2024,13:30:00,16/10/2024,12:35 PM,9919419,กรมทางหลวง,ทางหลวง,43,,49.7,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.947927522,100.8628372,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,,
2024,21/6/2024,8:10:00,12/9/2024,10:20 AM,9902448,กรมทางหลวง,ทางหลวง,4054,,9.0,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.648176549,100.3463423,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,,
2024,22/6/2024,0:30:00,11/9/2024,11:26 AM,9901798,กรมทางหลวง,ทางหลวง,407,,27.2,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.1672092,100.610324,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2024,22/6/2024,21:10:00,2/10/2024,3:57 PM,9915561,กรมทางหลวง,ทางหลวง,408,,156.39,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.221460885,100.5574603,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2024,25/6/2024,1:00:00,11/9/2024,10:20 AM,9901676,กรมทางหลวง,ทางหลวง,407,,27.64,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.170988161,100.6124067,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
