ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
1117,100,คลองแม่ลาย - อุ้มผาง,46+000,320 ,245 ,0 ,1 ,1 ,773 ,38 ,70 ,0 ,1 ,1449 ,7.66,29,1679,กำแพงเพชร,กำแพงเพชร
1215,100,ห้วยบง - วังผา,0+700,320 ,319 ,87 ,45 ,53 ,303 ,134 ,118 ,85 ,77 ,1541 ,33.225,105,398,ตากที่ 2 (แม่สอด),ตาก
3331,100,หนองพิกุล - ใหม่สามัคคี,3+000,320 ,54 ,0 ,0 ,0 ,682 ,43 ,16 ,13 ,2 ,1130 ,6.549,6,435,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
3390,100,หนองรี - บ่อยาง,0+500,318 ,160 ,1 ,0 ,0 ,1561 ,52 ,46 ,63 ,23 ,2224 ,8.273,13,935,สุพรรณบุรีที่ 2 (อู่ทอง),กาญจนบุรี
3199,103,โป่งปัด - ศรีสวัสดิ์,115+691,317 ,106 ,2 ,0 ,5 ,65 ,16 ,2 ,1 ,4 ,518 ,5.405,0,315,กาญจนบุรี,กาญจนบุรี
3327,200,นิคมเขาบ่อแก้ว - โค้งวิจารณ์,16+000,316 ,179 ,2 ,0 ,0 ,648 ,117 ,224 ,503 ,103 ,2092 ,45.268,28,475,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
1196,100,วังโป่ง - ด่านแม่คำมัน,1+000,314 ,112 ,3 ,0 ,0 ,855 ,55 ,44 ,54 ,8 ,1445 ,11.142,14,695,อุตรดิตถ์ที่ 1,อุตรดิตถ์
3432,100,หินลาด - เขื่อนแก่งกระจาน,0+500,314 ,398 ,0 ,0 ,0 ,887 ,225 ,179 ,0 ,0 ,2003 ,20.17,29,758,เพชรบุรี,เพชรบุรี
4326,100,เบตง - บ้าน กม.17,17+475,313 ,202 ,0 ,0 ,0 ,148 ,73 ,65 ,0 ,0 ,801 ,17.228,0,880,ยะลา,ยะลา
3479,100,ทับพริก - เขาตาง๊อก,11+020,308 ,207 ,0 ,0 ,0 ,216 ,134 ,120 ,61 ,37 ,1083 ,32.502,81,270,สระแก้ว (วัฒนานคร),สระแก้ว
1090,103,อุ้มผาง - กะแง่คี,167+799,306 ,555 ,20 ,0 ,0 ,378 ,38 ,2 ,0 ,0 ,1299 ,3.079,6,1206,ตากที่ 2 (แม่สอด),ตาก
1375,200,ดงเย็น - ดงทอง,13+000,306 ,246 ,10 ,22 ,10 ,814 ,127 ,186 ,197 ,78 ,1996 ,31.062,78,688,นครสวรรค์ที่ 1,นครสวรรค์
3374,200,หนองหัดไท - ดอนยาง,29+862,305 ,32 ,0 ,0 ,3 ,1085 ,107 ,30 ,14 ,11 ,1587 ,10.397,43,651,ชุมพร,ชุมพร
2091,102,โคกสี - หนองแวง,27+420,303 ,72 ,24 ,1 ,2 ,1006 ,76 ,19 ,34 ,13 ,1550 ,9.355,9,844,สกลนครที่ 2 (สว่างแดนดิน),สกลนคร
2016,200,ตาวตาด - ตาดกลอย,57+050,302 ,220 ,9 ,0 ,0 ,716 ,80 ,42 ,15 ,7 ,1391 ,10.352,10,303,เพชรบูรณ์ที่ 1,เพชรบูรณ์
2339,100,ศรีวิชา - กวนบุ่น,22+000,302 ,93 ,50 ,11 ,11 ,1106 ,63 ,25 ,4 ,7 ,1672 ,7.237,114,1211,สกลนครที่ 1,สกลนคร
1333,100,แม่สะนาน - ผักเฮือก,42+715,300 ,79 ,44 ,38 ,0 ,28 ,45 ,23 ,0 ,0 ,557 ,19.031,14,292,น่านที่ 2,น่าน
2116,402,เลิงนกทา - ดอนตาล,175+100,300 ,255 ,131 ,66 ,84 ,1263 ,168 ,72 ,90 ,66 ,2495 ,21.884,135,1048,มุกดาหาร,มุกดาหาร
1095,202,แม่นะ - ท่าไคร้,130+284,297 ,176 ,27 ,0 ,0 ,239 ,153 ,59 ,33 ,6 ,990 ,25.354,56,368,แม่ฮ่องสอน,แม่ฮ่องสอน
1088,102,สะพานห้วยแม่เม็ง - แม่ซา,50+142,296 ,83 ,19 ,0 ,1 ,519 ,30 ,5 ,2 ,0 ,955 ,3.979,0,329,เชียงใหม่ที่ 1,เชียงใหม่
3388,100,บ้านโป่ง - บ่อไร่,14+500,294 ,190 ,0 ,0 ,0 ,860 ,20 ,20 ,21 ,0 ,1405 ,4.342,0,600,ตราด,ตราด
1266,100,แม่ลาน้อย - ละอุบ,0+500,293 ,92 ,4 ,0 ,0 ,944 ,103 ,27 ,4 ,0 ,1467 ,9.134,19,1453,แม่ฮ่องสอน,แม่ฮ่องสอน
1264,100,แม่พริก - ห้วยขี้นก,0+500,292 ,73 ,0 ,0 ,3 ,39 ,49 ,18 ,0 ,0 ,474 ,14.768,13,185,ลำปางที่ 1,ลำปาง
2016,100,วังสะพุง - ตาวตาด,35+000,290 ,73 ,11 ,3 ,1 ,950 ,32 ,4 ,3 ,1 ,1368 ,3.216,3,416,เลยที่ 1,เลย
1250,100,ไม้แงะ - ท่าโป่งแดง,0+500,289 ,103 ,28 ,13 ,3 ,1194 ,38 ,7 ,0 ,0 ,1675 ,3.642,26,1845,แม่ฮ่องสอน,แม่ฮ่องสอน
2418,100,โพนทอง -  หนองพอก,26+000,288 ,61 ,0 ,2 ,0 ,1095 ,104 ,49 ,59 ,2 ,1660 ,13.012,48,691,ร้อยเอ็ด,ร้อยเอ็ด
1251,102,บ้านถ้ำ - เชียงม่วน,58+000,287 ,52 ,0 ,0 ,0 ,1117 ,97 ,10 ,5 ,0 ,1568 ,7.143,0,1055,พะเยา,พะเยา
3505,100,หางตลาด - ศรีสำราญ,2+500,284 ,68 ,3 ,8 ,0 ,660 ,96 ,34 ,28 ,33 ,1214 ,16.392,4,334,สุพรรณบุรีที่ 2 (อู่ทอง),สุพรรณบุรี
4091,101,บางสีกิ้ม - เขาค่าย,19+088,281 ,24 ,17 ,0 ,0 ,440 ,38 ,4 ,0 ,0 ,804 ,5.224,3,269,ระนอง,ระนอง
2334,100,จอมพระ - ศีขรภูมิ,13+808,280 ,65 ,6 ,2 ,0 ,555 ,53 ,7 ,4 ,6 ,978 ,7.362,32,346,สุรินทร์,สุรินทร์
1175,200,ห้วยส้มป่อย - เจดีย์ยุทธหัตถี,77+606,279 ,152 ,34 ,10 ,3 ,816 ,43 ,21 ,2 ,2 ,1362 ,5.947,33,731,ตากที่ 1,ตาก
1303,100,ปลายนา - หนองตูม,6+200,279 ,114 ,1 ,0 ,0 ,893 ,92 ,77 ,73 ,80 ,1609 ,20.012,27,535,พิษณุโลกที่ 1,พิษณุโลก
2167,200,ท่าด่าน - สำโรงทาบ,38+426,279 ,62 ,6 ,1 ,0 ,402 ,34 ,18 ,7 ,10 ,819 ,8.547,4,383,สุรินทร์,สุรินทร์
1237,100,ชาติตระการ - ชำนาญจุ้ย,24+687,278 ,158 ,2 ,0 ,0 ,740 ,149 ,46 ,10 ,1 ,1384 ,14.884,13,399,พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
101,603,ปางหก - จุดผ่านแดนถาวรห้วยโก๋น/น้ำเงิน (เขตแดนไทย/ลาว),502+958,275 ,116 ,0 ,0 ,0 ,167 ,140 ,189 ,181 ,163 ,1231 ,54.671,0,304,น่านที่ 2,น่าน
1351,100,หนองบัวใต้ - เชิงสะพานกิตติขจร,3+000,275 ,148 ,2 ,0 ,0 ,639 ,49 ,42 ,8 ,20 ,1183 ,10.059,9,780,ตากที่ 1,ตาก
3306,100,หนองปรือ - สระกระโจม,42+600,274 ,101 ,3 ,1 ,0 ,1323 ,73 ,59 ,31 ,16 ,1881 ,9.569,2,747,สุพรรณบุรีที่ 2 (อู่ทอง),กาญจนบุรี
3354,102,สระใหญ่ - ชอนม่วง,0+500,273 ,238 ,23 ,12 ,17 ,622 ,39 ,299 ,70 ,9 ,1602 ,27.84,28,491,ลพบุรีที่ 1,ลพบุรี
2348,102,น้ำซึม -   คีรีวงกต,59+200,272 ,52 ,5 ,3 ,1 ,833 ,76 ,24 ,4 ,3 ,1273 ,8.72,2,509,อุดรธานีที่ 1,อุดรธานี
2278,100,หัวนา - กกโอ,1+000,271 ,32 ,3 ,4 ,0 ,332 ,28 ,5 ,1 ,2 ,678 ,5.9,30,600,เพชรบูรณ์ที่ 1,เพชรบูรณ์
1178,102,นาหวาย - สินไชย,33+250,267 ,66 ,56 ,0 ,0 ,976 ,70 ,9 ,8 ,1 ,1453 ,6.056,1,876,เชียงใหม่ที่ 3,เชียงใหม่
3282,102,ไร่ใหม่ - แยกนิคมทับเสลา,47+790,266 ,77 ,0 ,0 ,0 ,1062 ,49 ,16 ,26 ,6 ,1502 ,6.458,0,402,อุทัยธานี,อุทัยธานี
3040,200,จันทร์ลาด - พระแท่นดงรัง,19+790,265 ,13 ,0 ,0 ,0 ,579 ,23 ,30 ,20 ,28 ,958 ,10.543,8,442,สุพรรณบุรีที่ 2 (อู่ทอง),กาญจนบุรี
2291,102,นาคู - สร้างค้อ,34+000,254 ,101 ,0 ,12 ,1 ,949 ,45 ,13 ,8 ,3 ,1386 ,5.916,9,850,สกลนครที่ 1,กาฬสินธุ์
1109,100,วังเจ้า - โละโคะ,3+000,253 ,95 ,1 ,1 ,0 ,777 ,29 ,21 ,19 ,3 ,1199 ,6.088,24,566,กำแพงเพชร,กำแพงเพชร
4329,100,ทางเข้าสหกรณ์ทุ่งสง,1+398,249 ,163 ,0 ,0 ,6 ,354 ,16 ,12 ,0 ,3 ,803 ,4.608,20,434,นครศรีธรรมราชที่ 2 (ทุ่งสง),นครศรีธรรมราช
1237,100,ชาติตระการ - ชำนาญจุ้ย,12+200,246 ,55 ,3 ,0 ,0 ,934 ,71 ,7 ,6 ,0 ,1322 ,6.354,25,682,พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
2393,101,โนนเห็น - คำกุง,8+000,245 ,159 ,19 ,0 ,0 ,1094 ,144 ,70 ,73 ,26 ,1830 ,17.104,35,745,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
1249,100,แม่งอน - หนองเต่า,5+000,241 ,173 ,23 ,0 ,0 ,106 ,21 ,0 ,0 ,0 ,564 ,3.723,21,225,เชียงใหม่ที่ 3,เชียงใหม่
1314,100,ท่าตอน - แม่แหลง,10+000,241 ,110 ,0 ,0 ,0 ,1013 ,35 ,0 ,0 ,0 ,1399 ,2.502,7,956,เชียงใหม่ที่ 3,เชียงใหม่
1191,100,หนองขนาก - ท้ายดง,0+060,234 ,99 ,7 ,3 ,0 ,407 ,23 ,15 ,15 ,14 ,817 ,8.568,3,376,พิจิตร,พิจิตร
2294,100,แก่งไฮ - ห้วยติ้ว,6+600,233 ,162 ,87 ,60 ,42 ,152 ,74 ,46 ,16 ,26 ,898 ,29.399,15,366,เลยที่ 2 (ด่านซ้าย),เลย
1263,100,ขุนยวม - ปางอุ๋ง,0+600,231 ,121 ,9 ,0 ,0 ,1488 ,42 ,10 ,2 ,0 ,1903 ,2.838,0,1408,แม่ฮ่องสอน,แม่ฮ่องสอน
2112,200,หนามแท่ง - โขงเจียม,76+774,231 ,357 ,14 ,7 ,18 ,340 ,90 ,24 ,5 ,4 ,1090 ,13.578,18,572,อุบลราชธานีที่ 2,อุบลราชธานี
1330,102,แม่ทุเลา - ท่าแพ,22+000,230 ,33 ,0 ,0 ,0 ,18 ,2 ,3 ,0 ,0 ,286 ,1.748,6,520,สุโขทัย,สุโขทัย
1412,100,คอกควายใหญ่ - พนมรอก,15+568,229 ,61 ,0 ,0 ,0 ,929 ,97 ,80 ,95 ,40 ,1531 ,20.379,96,843,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
3330,100,สุขสำราญ - สำโรงชัย,8+450,229 ,89 ,0 ,0 ,0 ,1009 ,55 ,25 ,47 ,6 ,1460 ,9.11,3,348,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
1263,200,ปางอุ๋ง - แม่นาจร,64+725,225 ,90 ,24 ,3 ,0 ,249 ,36 ,13 ,3 ,1 ,644 ,8.696,2,248,เชียงใหม่ที่ 1,เชียงใหม่
1375,100,หนองกระทุ่ม - ดงเย็น,6+000,225 ,193 ,8 ,7 ,0 ,811 ,91 ,103 ,141 ,117 ,1696 ,27.064,4,435,กำแพงเพชร,กำแพงเพชร
3475,100,ทับกฤช - พนมรอก,14+250,225 ,89 ,0 ,0 ,0 ,987 ,31 ,64 ,51 ,17 ,1464 ,11.134,30,523,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
4225,100,สวนปาล์ม -คลองชี,17+700,225 ,21 ,0 ,0 ,0 ,657 ,42 ,27 ,8 ,0 ,980 ,7.857,1,713,กระบี่,นครศรีธรรมราช
2142,100,บ้านโพธิ์ - โคกโขง,2+000,223 ,156 ,1 ,1 ,2 ,245 ,4 ,2 ,0 ,1 ,635 ,1.575,2,176,บึงกาฬ,บึงกาฬ
1391,100,แม่ทะ - สถานีรถไฟแม่ทะ,0+712,222 ,1 ,3 ,0 ,0 ,413 ,10 ,0 ,0 ,0 ,649 ,1.541,11,554,ลำปางที่ 1,ลำปาง
3046,100,พระพุทธฉาย - น้ำตกสามหลั่น,0+200,220 ,132 ,0 ,0 ,0 ,116 ,19 ,0 ,18 ,0 ,505 ,7.327,57,215,สระบุรี,สระบุรี
3199,103,โป่งปัด - ศรีสวัสดิ์,116+906,217 ,39 ,1 ,0 ,0 ,95 ,13 ,1 ,0 ,0 ,366 ,3.825,0,301,กาญจนบุรี,กาญจนบุรี
4092,100,รามัน - จะรังตาดง,14+300,216 ,156 ,0 ,0 ,0 ,222 ,14 ,33 ,13 ,1 ,655 ,9.313,25,492,ยะลา,ยะลา
2275,303,น้ำเดื่อ - น้ำดุก,191+750,215 ,105 ,0 ,0 ,0 ,1397 ,51 ,16 ,0 ,0 ,1784 ,3.756,22,1163,เพชรบูรณ์ที่ 1,เพชรบูรณ์
2219,300,หนองมะค่า - ศรีเทพน้อย,77+478,213 ,95 ,0 ,0 ,0 ,780 ,35 ,33 ,20 ,15 ,1191 ,8.648,37,567,เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2296,100,ทางเข้าแก่งตะนะ,2+000,210 ,252 ,25 ,13 ,1 ,168 ,26 ,0 ,0 ,0 ,695 ,5.755,26,231,อุบลราชธานีที่ 2,อุบลราชธานี
4113,100,ประกอบ - บ้านวัด,0+400,209 ,186 ,0 ,6 ,0 ,273 ,3 ,0 ,0 ,1 ,678 ,1.475,0,1198,สงขลาที่ 2 (นาหม่อม),สงขลา
2472,100,ทางเข้าพระตำหนักเขาค้อ,0+500,208 ,219 ,0 ,0 ,0 ,272 ,0 ,0 ,0 ,0 ,699 ,0,0,110,เพชรบูรณ์ที่ 1,เพชรบูรณ์
101,603,ปางหก - จุดผ่านแดนถาวรห้วยโก๋น/น้ำเงิน (เขตแดนไทย/ลาว),486+774,206 ,45 ,0 ,0 ,61 ,147 ,126 ,125 ,131 ,129 ,970 ,58.969,0,234,น่านที่ 2,น่าน
1346,101,พร้าว - แดนดิน,2+500,206 ,14 ,1 ,0 ,2 ,508 ,24 ,1 ,0 ,0 ,756 ,3.571,15,333,เชียงใหม่ที่ 3,เชียงใหม่
3331,100,หนองพิกุล - ใหม่สามัคคี,13+000,206 ,116 ,1 ,0 ,0 ,781 ,41 ,21 ,28 ,13 ,1207 ,8.534,10,534,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
3511,100,แสนสุข - จารย์จู,13+200,205 ,110 ,41 ,45 ,45 ,702 ,113 ,69 ,31 ,32 ,1393 ,24.049,218,682,สระแก้ว (วัฒนานคร),สระแก้ว
101,603,ปางหก - จุดผ่านแดนถาวรห้วยโก๋น/น้ำเงิน (เขตแดนไทย/ลาว),494+674,204 ,18 ,0 ,0 ,0 ,121 ,84 ,107 ,127 ,130 ,791 ,56.637,0,220,น่านที่ 2,น่าน
2034,102,นาสีนวน - บุ่งเขียว,40+000,204 ,147 ,100 ,93 ,81 ,1349 ,140 ,70 ,76 ,68 ,2328 ,22.68,167,1114,มุกดาหาร,มุกดาหาร
4353,100,ท่าฉัตรไชย - หมวดถลาง,0+600,203 ,39 ,11 ,10 ,0 ,266 ,10 ,0 ,0 ,0 ,539 ,3.711,14,1308,ภูเก็ต,ภูเก็ต
1024,100,สวนเขื่อน - ปากห้วยอ้อย,11+875,201 ,74 ,70 ,0 ,0 ,89 ,66 ,48 ,0 ,0 ,548 ,20.803,0,790,แพร่,แพร่
1166,100,วังโป่ง - ดารา,4+000,201 ,18 ,1 ,0 ,0 ,487 ,49 ,17 ,2 ,0 ,775 ,8.774,10,847,อุตรดิตถ์ที่ 1,อุตรดิตถ์
2164,100,ตะเคียน - ท่าขี้เหล็ก,0+522,198 ,118 ,66 ,53 ,30 ,55 ,61 ,45 ,47 ,80 ,753 ,41.965,5,336,นครราชสีมาที่ 2,นครราชสีมา
3372,101,นาคู - สามโก้,12+000,196 ,77 ,1 ,1 ,8 ,391 ,148 ,51 ,37 ,28 ,938 ,29.104,5,376,อ่างทอง,อ่างทอง
3247,100,โป่งน้ำร้อน - จางวาง,0+500,194 ,94 ,1 ,2 ,2 ,1147 ,21 ,11 ,10 ,11 ,1493 ,3.818,9,598,จันทบุรี,จันทบุรี
1387,100,ห้วยไคร้ - ห้วยน้ำขุ่น,1+000,190 ,110 ,17 ,26 ,0 ,625 ,15 ,7 ,0 ,0 ,990 ,4.848,30,994,เชียงรายที่ 1,เชียงราย
2065,200,ลำชี - คอนสวรรค์,42+283,188 ,48 ,5 ,0 ,0 ,886 ,99 ,89 ,84 ,67 ,1466 ,23.124,29,536,ชัยภูมิ,ชัยภูมิ
1322,100,แม่จา - รินหลวง,127+056,186 ,73 ,36 ,0 ,6 ,878 ,59 ,27 ,18 ,14 ,1297 ,9.561,16,604,เชียงใหม่ที่ 3,เชียงใหม่
4244,100,เบตง - ซาโห่,1+000,186 ,157 ,0 ,0 ,0 ,85 ,66 ,0 ,0 ,0 ,494 ,13.36,0,429,ยะลา,ยะลา
4253,100,บ่อน้ำร้อน - บ่อกรัง,4+000,186 ,143 ,3 ,0 ,0 ,564 ,94 ,34 ,42 ,1 ,1067 ,16.026,8,336,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
2099,100,อาฮี - ท่าลี่,2+000,180 ,5 ,0 ,2 ,0 ,544 ,26 ,14 ,13 ,0 ,784 ,7.015,7,382,เลยที่ 2 (ด่านซ้าย),เลย
3405,100,บ้านแหลม - ทุ่งขนาน,16+500,180 ,83 ,9 ,6 ,4 ,951 ,117 ,82 ,71 ,46 ,1549 ,21.046,11,585,จันทบุรี,จันทบุรี
2195,103,อาฮี - เหมืองแพร่,111+802,176 ,157 ,18 ,16 ,16 ,80 ,39 ,12 ,18 ,34 ,566 ,23.852,9,299,เลยที่ 2 (ด่านซ้าย),เลย
2474,100,ดงขวาง - ห้วยลาน,3+358,174 ,131 ,18 ,1 ,0 ,310 ,41 ,10 ,6 ,7 ,698 ,9.312,42,795,เพชรบูรณ์ที่ 1,เพชรบูรณ์
3329,100,ตาคลี - หนองหลวง,23+500,169 ,38 ,0 ,0 ,0 ,543 ,42 ,20 ,60 ,18 ,890 ,15.73,9,379,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
1120,200,แม่เต้น - เชียงม่วน,44+000,167 ,46 ,5 ,0 ,0 ,776 ,80 ,22 ,70 ,0 ,1166 ,14.751,0,654,พะเยา,พะเยา
4243,100,สะเดา - สะท้อน,32+360,165 ,184 ,3 ,1 ,0 ,389 ,23 ,7 ,0 ,0 ,772 ,4.016,3,524,สงขลาที่ 2 (นาหม่อม),สงขลา
1149,100,ห้วยไคร้ - ห้วยน้ำริน,3+150,164 ,109 ,17 ,28 ,0 ,570 ,19 ,0 ,0 ,0 ,907 ,5.182,13,682,เชียงรายที่ 1,เชียงราย
4304,100,ท่านุ่น - สามแยกสะพานสารสิน,0+300,162 ,32 ,6 ,0 ,0 ,422 ,12 ,0 ,0 ,2 ,636 ,2.201,18,707,ภูเก็ต,พังงา
1150,102,กิ่วไฮ - ขุนแจ๋,45+200,159 ,19 ,7 ,0 ,0 ,571 ,42 ,3 ,0 ,0 ,801 ,5.618,20,440,เชียงใหม่ที่ 3,เชียงใหม่
4163,101,ควนดินสอ - เขาปู่,26+700,158 ,47 ,4 ,0 ,1 ,473 ,46 ,11 ,2 ,0 ,742 ,8.086,2,666,พัทลุง,พัทลุง
2330,100,สร้างค้อ - ห้วยหวด,1+000,157 ,41 ,0 ,0 ,0 ,661 ,67 ,16 ,3 ,1 ,946 ,9.197,8,507,สกลนครที่ 1,สกลนคร
2479,102,น้ำแคม - ปากคาน,13+650,156 ,7 ,0 ,0 ,0 ,5 ,10 ,8 ,2 ,0 ,188 ,10.638,0,205,เลยที่ 2 (ด่านซ้าย),เลย
3440,100,ดอนพรหม - ตลาดเขต,3+330,156 ,40 ,0 ,1 ,0 ,465 ,26 ,36 ,9 ,4 ,737 ,10.312,0,285,สุพรรณบุรีที่ 2 (อู่ทอง),สุพรรณบุรี
1108,100,ค่ายพระเจ้าตาก - นาโบสถ์,1+000,155 ,350 ,2 ,1 ,0 ,278 ,29 ,19 ,3 ,2 ,839 ,6.436,6,524,ตากที่ 1,ตาก
1192,100,อินทนนท์ - แม่แจ่ม,8+350,154 ,70 ,16 ,0 ,1 ,739 ,5 ,0 ,0 ,0 ,985 ,0.609,1,189,เชียงใหม่ที่ 1,เชียงใหม่
3039,100,สะเดาดู่ - แยกปากน้ำ,1+100,154 ,54 ,4 ,2 ,1 ,544 ,79 ,65 ,23 ,1 ,927 ,18.447,31,230,ชัยนาท,สุพรรณบุรี
3595,100,วังโพธิ์ - ลุ่มสุ่ม,0+575,150 ,171 ,1 ,0 ,0 ,223 ,0 ,0 ,0 ,0 ,545 ,0,0,146,กาญจนบุรี,กาญจนบุรี
4289,100,สามแยกทางรถไฟ - วังสมบูรณ์,0+200,150 ,27 ,2 ,0 ,1 ,405 ,37 ,4 ,4 ,1 ,631 ,7.448,8,977,ตรัง,ตรัง
1372,100,หนองบัว - ไร่สีทอง,1+700,149 ,86 ,0 ,0 ,0 ,1064 ,113 ,38 ,0 ,0 ,1450 ,10.414,102,638,พิษณุโลกที่ 1,สุโขทัย
4350,100,แหลมยาง - หาดผก,0+100,148 ,82 ,0 ,0 ,0 ,301 ,0 ,0 ,0 ,0 ,531 ,0,0,291,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
1105,100,ไฮ้ฮ้า - งิ้วงาม,1+485,145 ,865 ,65 ,0 ,3 ,3462 ,97 ,0 ,0 ,0 ,4637 ,2.157,64,2766,อุตรดิตถ์ที่ 2,อุตรดิตถ์
4363,100,ฆอแย - กาโต,5+860,145,72,26,1,1,148,40,15,0,0,448,12.723,2,203,ยะลา,ยะลา
4225,100,สวนปาล์ม -คลองชี,31+500,144 ,32 ,1 ,0 ,1 ,715 ,34 ,44 ,1 ,0 ,972 ,8.23,4,776,กระบี่,ตรัง
1090,102,ห้วยน้ำริน - อุ้มผาง,89+089,136 ,408 ,36 ,0 ,0 ,651 ,87 ,101 ,1 ,0 ,1420 ,13.31,0,352,ตากที่ 2 (แม่สอด),ตาก
