ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,รหัสสายทาง,จังหวัด,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,น้อยกว่ารถ4ล้อ,รถ4ล้อ,มากกว่ารถ4ล้อ,เกิดเหตุ,datetime,date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,year,year_ad,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,vehicles_total
2020,21/04/2020,09:30 PM,4,สงขลา,6.546670447,100.4148137,3,2,1,0,1,2020-04-21 21:30:00,4/21/2020,9:30 PM,86.0,79.0,2.0,29.7,Partly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,24/04/2020,03:00 PM,4,สงขลา,6.653034644,100.4293915,2,0,1,1,1,2020-04-24 15:00:00,4/24/2020,3:00 PM,97.0,41.0,15.0,29.61,Fair,2020.0,2020,6519,21741,6592,34852
2020,24/04/2020,03:00 PM,4,สงขลา,6.653034644,100.4293915,2,0,1,1,1,2020-04-24 15:00:00,4/24/2020,3:00 PM,97.0,41.0,15.0,29.61,Fair,2020.0,2020,8638,24060,3545,36243
2020,24/04/2020,03:00 PM,4,สงขลา,6.653034644,100.4293915,2,0,1,1,1,2020-04-24 15:00:00,4/24/2020,3:00 PM,97.0,41.0,15.0,29.61,Fair,2020.0,2020,2931,29162,9363,41456
2020,24/04/2020,03:00 PM,4,สงขลา,6.653034644,100.4293915,2,0,1,1,1,2020-04-24 15:00:00,4/24/2020,3:00 PM,97.0,41.0,15.0,29.61,Fair,2020.0,2020,4122,30715,4377,39214
2020,24/04/2020,03:00 PM,4,สงขลา,6.653034644,100.4293915,2,0,1,1,1,2020-04-24 15:00:00,4/24/2020,3:00 PM,97.0,41.0,15.0,29.61,Fair,2020.0,2020,9074,26179,2849,38102
2020,24/04/2020,03:00 PM,4,สงขลา,6.653034644,100.4293915,2,0,1,1,1,2020-04-24 15:00:00,4/24/2020,3:00 PM,97.0,41.0,15.0,29.61,Fair,2020.0,2020,4603,14861,2479,21943
2020,24/04/2020,03:00 PM,4,สงขลา,6.653034644,100.4293915,2,0,1,1,1,2020-04-24 15:00:00,4/24/2020,3:00 PM,97.0,41.0,15.0,29.61,Fair,2020.0,2020,3457,8773,1789,14019
2020,24/04/2020,03:00 PM,4,สงขลา,6.653034644,100.4293915,2,0,1,1,1,2020-04-24 15:00:00,4/24/2020,3:00 PM,97.0,41.0,15.0,29.61,Fair,2020.0,2020,39344,155491,30994,225829
2020,27/04/2020,01:00 PM,4,สงขลา,6.914162596,100.46904,1,0,0,1,1,2020-04-27 13:00:00,4/27/2020,1:00 PM,90.0,59.0,9.0,29.7,Partly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,27/04/2020,01:00 PM,4,สงขลา,6.914162596,100.46904,1,0,0,1,1,2020-04-27 13:00:00,4/27/2020,1:00 PM,90.0,59.0,9.0,29.7,Partly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,27/04/2020,01:00 PM,4,สงขลา,6.914162596,100.46904,1,0,0,1,1,2020-04-27 13:00:00,4/27/2020,1:00 PM,90.0,59.0,9.0,29.7,Partly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,27/04/2020,01:00 PM,4,สงขลา,6.914162596,100.46904,1,0,0,1,1,2020-04-27 13:00:00,4/27/2020,1:00 PM,90.0,59.0,9.0,29.7,Partly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,27/04/2020,01:00 PM,4,สงขลา,6.914162596,100.46904,1,0,0,1,1,2020-04-27 13:00:00,4/27/2020,1:00 PM,90.0,59.0,9.0,29.7,Partly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,27/04/2020,01:00 PM,4,สงขลา,6.914162596,100.46904,1,0,0,1,1,2020-04-27 13:00:00,4/27/2020,1:00 PM,90.0,59.0,9.0,29.7,Partly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,27/04/2020,01:00 PM,4,สงขลา,6.914162596,100.46904,1,0,0,1,1,2020-04-27 13:00:00,4/27/2020,1:00 PM,90.0,59.0,9.0,29.7,Partly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,27/04/2020,01:00 PM,4,สงขลา,6.914162596,100.46904,1,0,0,1,1,2020-04-27 13:00:00,4/27/2020,1:00 PM,90.0,59.0,9.0,29.7,Partly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,28/04/2020,08:30 PM,4,สงขลา,7.04322737,100.3878978,2,1,1,0,1,2020-04-28 20:30:00,4/28/2020,8:30 PM,81.0,74.0,7.0,29.7,Partly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,28/04/2020,08:30 PM,4,สงขลา,7.04322737,100.3878978,2,1,1,0,1,2020-04-28 20:30:00,4/28/2020,8:30 PM,81.0,74.0,7.0,29.7,Partly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,28/04/2020,08:30 PM,4,สงขลา,7.04322737,100.3878978,2,1,1,0,1,2020-04-28 20:30:00,4/28/2020,8:30 PM,81.0,74.0,7.0,29.7,Partly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,28/04/2020,08:30 PM,4,สงขลา,7.04322737,100.3878978,2,1,1,0,1,2020-04-28 20:30:00,4/28/2020,8:30 PM,81.0,74.0,7.0,29.7,Partly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,28/04/2020,08:30 PM,4,สงขลา,7.04322737,100.3878978,2,1,1,0,1,2020-04-28 20:30:00,4/28/2020,8:30 PM,81.0,74.0,7.0,29.7,Partly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,28/04/2020,08:30 PM,4,สงขลา,7.04322737,100.3878978,2,1,1,0,1,2020-04-28 20:30:00,4/28/2020,8:30 PM,81.0,74.0,7.0,29.7,Partly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,28/04/2020,08:30 PM,4,สงขลา,7.04322737,100.3878978,2,1,1,0,1,2020-04-28 20:30:00,4/28/2020,8:30 PM,81.0,74.0,7.0,29.7,Partly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,28/04/2020,08:30 PM,4,สงขลา,7.04322737,100.3878978,2,1,1,0,1,2020-04-28 20:30:00,4/28/2020,8:30 PM,81.0,74.0,7.0,29.7,Partly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,05/02/2020,05:00 PM,4,สงขลา,7.007688726,100.4141861,2,1,0,1,1,2020-05-02 17:00:00,5/2/2020,5:00 PM,84.0,74.0,8.0,29.58,Mostly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,05/02/2020,05:00 PM,4,สงขลา,7.007688726,100.4141861,2,1,0,1,1,2020-05-02 17:00:00,5/2/2020,5:00 PM,84.0,74.0,8.0,29.58,Mostly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,05/02/2020,05:00 PM,4,สงขลา,7.007688726,100.4141861,2,1,0,1,1,2020-05-02 17:00:00,5/2/2020,5:00 PM,84.0,74.0,8.0,29.58,Mostly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,05/02/2020,05:00 PM,4,สงขลา,7.007688726,100.4141861,2,1,0,1,1,2020-05-02 17:00:00,5/2/2020,5:00 PM,84.0,74.0,8.0,29.58,Mostly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,05/02/2020,05:00 PM,4,สงขลา,7.007688726,100.4141861,2,1,0,1,1,2020-05-02 17:00:00,5/2/2020,5:00 PM,84.0,74.0,8.0,29.58,Mostly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,05/02/2020,05:00 PM,4,สงขลา,7.007688726,100.4141861,2,1,0,1,1,2020-05-02 17:00:00,5/2/2020,5:00 PM,84.0,74.0,8.0,29.58,Mostly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,05/02/2020,05:00 PM,4,สงขลา,7.007688726,100.4141861,2,1,0,1,1,2020-05-02 17:00:00,5/2/2020,5:00 PM,84.0,74.0,8.0,29.58,Mostly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,05/02/2020,05:00 PM,4,สงขลา,7.007688726,100.4141861,2,1,0,1,1,2020-05-02 17:00:00,5/2/2020,5:00 PM,84.0,74.0,8.0,29.58,Mostly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,05/03/2020,09:00 AM,4,สงขลา,6.800313079,100.4530647,2,0,2,0,1,2020-05-03 09:00:00,5/3/2020,9:00 AM,84.0,84.0,6.0,29.73,Partly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,05/03/2020,09:00 AM,4,สงขลา,6.800313079,100.4530647,2,0,2,0,1,2020-05-03 09:00:00,5/3/2020,9:00 AM,84.0,84.0,6.0,29.73,Partly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,05/03/2020,09:00 AM,4,สงขลา,6.800313079,100.4530647,2,0,2,0,1,2020-05-03 09:00:00,5/3/2020,9:00 AM,84.0,84.0,6.0,29.73,Partly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,05/03/2020,09:00 AM,4,สงขลา,6.800313079,100.4530647,2,0,2,0,1,2020-05-03 09:00:00,5/3/2020,9:00 AM,84.0,84.0,6.0,29.73,Partly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,05/03/2020,09:00 AM,4,สงขลา,6.800313079,100.4530647,2,0,2,0,1,2020-05-03 09:00:00,5/3/2020,9:00 AM,84.0,84.0,6.0,29.73,Partly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,05/03/2020,09:00 AM,4,สงขลา,6.800313079,100.4530647,2,0,2,0,1,2020-05-03 09:00:00,5/3/2020,9:00 AM,84.0,84.0,6.0,29.73,Partly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,05/03/2020,09:00 AM,4,สงขลา,6.800313079,100.4530647,2,0,2,0,1,2020-05-03 09:00:00,5/3/2020,9:00 AM,84.0,84.0,6.0,29.73,Partly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,05/03/2020,09:00 AM,4,สงขลา,6.800313079,100.4530647,2,0,2,0,1,2020-05-03 09:00:00,5/3/2020,9:00 AM,84.0,84.0,6.0,29.73,Partly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,05/11/2020,03:00 AM,4,สงขลา,6.790035143,100.4529708,2,0,2,0,1,2020-05-11 03:00:00,5/11/2020,3:00 AM,77.0,100.0,3.0,29.64,Mostly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,05/11/2020,03:00 AM,4,สงขลา,6.790035143,100.4529708,2,0,2,0,1,2020-05-11 03:00:00,5/11/2020,3:00 AM,77.0,100.0,3.0,29.64,Mostly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,05/11/2020,03:00 AM,4,สงขลา,6.790035143,100.4529708,2,0,2,0,1,2020-05-11 03:00:00,5/11/2020,3:00 AM,77.0,100.0,3.0,29.64,Mostly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,05/11/2020,03:00 AM,4,สงขลา,6.790035143,100.4529708,2,0,2,0,1,2020-05-11 03:00:00,5/11/2020,3:00 AM,77.0,100.0,3.0,29.64,Mostly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,05/11/2020,03:00 AM,4,สงขลา,6.790035143,100.4529708,2,0,2,0,1,2020-05-11 03:00:00,5/11/2020,3:00 AM,77.0,100.0,3.0,29.64,Mostly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,05/11/2020,03:00 AM,4,สงขลา,6.790035143,100.4529708,2,0,2,0,1,2020-05-11 03:00:00,5/11/2020,3:00 AM,77.0,100.0,3.0,29.64,Mostly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,05/11/2020,03:00 AM,4,สงขลา,6.790035143,100.4529708,2,0,2,0,1,2020-05-11 03:00:00,5/11/2020,3:00 AM,77.0,100.0,3.0,29.64,Mostly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,05/11/2020,03:00 AM,4,สงขลา,6.790035143,100.4529708,2,0,2,0,1,2020-05-11 03:00:00,5/11/2020,3:00 AM,77.0,100.0,3.0,29.64,Mostly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,18/05/2020,04:30 PM,4,สงขลา,6.790677021,100.453062,2,0,1,1,1,2020-05-18 16:30:00,5/18/2020,4:30 PM,91.0,63.0,8.0,29.5,Showers in the Vicinity,2020.0,2020,6519,21741,6592,34852
2020,18/05/2020,04:30 PM,4,สงขลา,6.790677021,100.453062,2,0,1,1,1,2020-05-18 16:30:00,5/18/2020,4:30 PM,91.0,63.0,8.0,29.5,Showers in the Vicinity,2020.0,2020,8638,24060,3545,36243
2020,18/05/2020,04:30 PM,4,สงขลา,6.790677021,100.453062,2,0,1,1,1,2020-05-18 16:30:00,5/18/2020,4:30 PM,91.0,63.0,8.0,29.5,Showers in the Vicinity,2020.0,2020,2931,29162,9363,41456
2020,18/05/2020,04:30 PM,4,สงขลา,6.790677021,100.453062,2,0,1,1,1,2020-05-18 16:30:00,5/18/2020,4:30 PM,91.0,63.0,8.0,29.5,Showers in the Vicinity,2020.0,2020,4122,30715,4377,39214
2020,18/05/2020,04:30 PM,4,สงขลา,6.790677021,100.453062,2,0,1,1,1,2020-05-18 16:30:00,5/18/2020,4:30 PM,91.0,63.0,8.0,29.5,Showers in the Vicinity,2020.0,2020,9074,26179,2849,38102
2020,18/05/2020,04:30 PM,4,สงขลา,6.790677021,100.453062,2,0,1,1,1,2020-05-18 16:30:00,5/18/2020,4:30 PM,91.0,63.0,8.0,29.5,Showers in the Vicinity,2020.0,2020,4603,14861,2479,21943
2020,18/05/2020,04:30 PM,4,สงขลา,6.790677021,100.453062,2,0,1,1,1,2020-05-18 16:30:00,5/18/2020,4:30 PM,91.0,63.0,8.0,29.5,Showers in the Vicinity,2020.0,2020,3457,8773,1789,14019
2020,18/05/2020,04:30 PM,4,สงขลา,6.790677021,100.453062,2,0,1,1,1,2020-05-18 16:30:00,5/18/2020,4:30 PM,91.0,63.0,8.0,29.5,Showers in the Vicinity,2020.0,2020,39344,155491,30994,225829
2020,06/02/2020,02:00 AM,4,สงขลา,6.532962943,100.4170909,2,0,2,0,1,2020-06-02 02:00:00,6/2/2020,2:00 AM,81.0,94.0,2.0,29.73,Partly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,06/02/2020,02:00 AM,4,สงขลา,6.532962943,100.4170909,2,0,2,0,1,2020-06-02 02:00:00,6/2/2020,2:00 AM,81.0,94.0,2.0,29.73,Partly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,06/02/2020,02:00 AM,4,สงขลา,6.532962943,100.4170909,2,0,2,0,1,2020-06-02 02:00:00,6/2/2020,2:00 AM,81.0,94.0,2.0,29.73,Partly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,06/02/2020,02:00 AM,4,สงขลา,6.532962943,100.4170909,2,0,2,0,1,2020-06-02 02:00:00,6/2/2020,2:00 AM,81.0,94.0,2.0,29.73,Partly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,06/02/2020,02:00 AM,4,สงขลา,6.532962943,100.4170909,2,0,2,0,1,2020-06-02 02:00:00,6/2/2020,2:00 AM,81.0,94.0,2.0,29.73,Partly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,06/02/2020,02:00 AM,4,สงขลา,6.532962943,100.4170909,2,0,2,0,1,2020-06-02 02:00:00,6/2/2020,2:00 AM,81.0,94.0,2.0,29.73,Partly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,06/02/2020,02:00 AM,4,สงขลา,6.532962943,100.4170909,2,0,2,0,1,2020-06-02 02:00:00,6/2/2020,2:00 AM,81.0,94.0,2.0,29.73,Partly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,06/02/2020,02:00 AM,4,สงขลา,6.532962943,100.4170909,2,0,2,0,1,2020-06-02 02:00:00,6/2/2020,2:00 AM,81.0,94.0,2.0,29.73,Partly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,06/02/2020,03:00 AM,4,สงขลา,6.5466891,100.4149908,2,1,1,0,1,2020-06-02 03:00:00,6/2/2020,3:00 AM,81.0,94.0,5.0,29.7,Partly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,06/02/2020,03:00 AM,4,สงขลา,6.5466891,100.4149908,2,1,1,0,1,2020-06-02 03:00:00,6/2/2020,3:00 AM,81.0,94.0,5.0,29.7,Partly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,06/02/2020,03:00 AM,4,สงขลา,6.5466891,100.4149908,2,1,1,0,1,2020-06-02 03:00:00,6/2/2020,3:00 AM,81.0,94.0,5.0,29.7,Partly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,06/02/2020,03:00 AM,4,สงขลา,6.5466891,100.4149908,2,1,1,0,1,2020-06-02 03:00:00,6/2/2020,3:00 AM,81.0,94.0,5.0,29.7,Partly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,06/02/2020,03:00 AM,4,สงขลา,6.5466891,100.4149908,2,1,1,0,1,2020-06-02 03:00:00,6/2/2020,3:00 AM,81.0,94.0,5.0,29.7,Partly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,06/02/2020,03:00 AM,4,สงขลา,6.5466891,100.4149908,2,1,1,0,1,2020-06-02 03:00:00,6/2/2020,3:00 AM,81.0,94.0,5.0,29.7,Partly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,06/02/2020,03:00 AM,4,สงขลา,6.5466891,100.4149908,2,1,1,0,1,2020-06-02 03:00:00,6/2/2020,3:00 AM,81.0,94.0,5.0,29.7,Partly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,06/02/2020,03:00 AM,4,สงขลา,6.5466891,100.4149908,2,1,1,0,1,2020-06-02 03:00:00,6/2/2020,3:00 AM,81.0,94.0,5.0,29.7,Partly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,18/06/2020,04:00 PM,4,สงขลา,6.930388829,100.4685464,1,0,1,0,1,2020-06-18 16:00:00,6/18/2020,4:00 PM,88.0,55.0,12.0,29.61,Partly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,18/06/2020,04:00 PM,4,สงขลา,6.930388829,100.4685464,1,0,1,0,1,2020-06-18 16:00:00,6/18/2020,4:00 PM,88.0,55.0,12.0,29.61,Partly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,18/06/2020,04:00 PM,4,สงขลา,6.930388829,100.4685464,1,0,1,0,1,2020-06-18 16:00:00,6/18/2020,4:00 PM,88.0,55.0,12.0,29.61,Partly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,18/06/2020,04:00 PM,4,สงขลา,6.930388829,100.4685464,1,0,1,0,1,2020-06-18 16:00:00,6/18/2020,4:00 PM,88.0,55.0,12.0,29.61,Partly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,18/06/2020,04:00 PM,4,สงขลา,6.930388829,100.4685464,1,0,1,0,1,2020-06-18 16:00:00,6/18/2020,4:00 PM,88.0,55.0,12.0,29.61,Partly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,18/06/2020,04:00 PM,4,สงขลา,6.930388829,100.4685464,1,0,1,0,1,2020-06-18 16:00:00,6/18/2020,4:00 PM,88.0,55.0,12.0,29.61,Partly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,18/06/2020,04:00 PM,4,สงขลา,6.930388829,100.4685464,1,0,1,0,1,2020-06-18 16:00:00,6/18/2020,4:00 PM,88.0,55.0,12.0,29.61,Partly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,18/06/2020,04:00 PM,4,สงขลา,6.930388829,100.4685464,1,0,1,0,1,2020-06-18 16:00:00,6/18/2020,4:00 PM,88.0,55.0,12.0,29.61,Partly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,07/07/2020,08:30 AM,4,สงขลา,6.653873849,100.4293433,2,1,0,1,1,2020-07-07 08:30:00,7/7/2020,8:30 AM,79.0,89.0,3.0,29.67,Fair,2020.0,2020,6519,21741,6592,34852
2020,07/07/2020,08:30 AM,4,สงขลา,6.653873849,100.4293433,2,1,0,1,1,2020-07-07 08:30:00,7/7/2020,8:30 AM,79.0,89.0,3.0,29.67,Fair,2020.0,2020,8638,24060,3545,36243
2020,07/07/2020,08:30 AM,4,สงขลา,6.653873849,100.4293433,2,1,0,1,1,2020-07-07 08:30:00,7/7/2020,8:30 AM,79.0,89.0,3.0,29.67,Fair,2020.0,2020,2931,29162,9363,41456
2020,07/07/2020,08:30 AM,4,สงขลา,6.653873849,100.4293433,2,1,0,1,1,2020-07-07 08:30:00,7/7/2020,8:30 AM,79.0,89.0,3.0,29.67,Fair,2020.0,2020,4122,30715,4377,39214
2020,07/07/2020,08:30 AM,4,สงขลา,6.653873849,100.4293433,2,1,0,1,1,2020-07-07 08:30:00,7/7/2020,8:30 AM,79.0,89.0,3.0,29.67,Fair,2020.0,2020,9074,26179,2849,38102
2020,07/07/2020,08:30 AM,4,สงขลา,6.653873849,100.4293433,2,1,0,1,1,2020-07-07 08:30:00,7/7/2020,8:30 AM,79.0,89.0,3.0,29.67,Fair,2020.0,2020,4603,14861,2479,21943
2020,07/07/2020,08:30 AM,4,สงขลา,6.653873849,100.4293433,2,1,0,1,1,2020-07-07 08:30:00,7/7/2020,8:30 AM,79.0,89.0,3.0,29.67,Fair,2020.0,2020,3457,8773,1789,14019
2020,07/07/2020,08:30 AM,4,สงขลา,6.653873849,100.4293433,2,1,0,1,1,2020-07-07 08:30:00,7/7/2020,8:30 AM,79.0,89.0,3.0,29.67,Fair,2020.0,2020,39344,155491,30994,225829
2020,07/09/2020,06:30 PM,4,สงขลา,7.100469467,100.3370538,2,0,1,1,1,2020-07-09 18:30:00,7/9/2020,6:30 PM,84.0,79.0,5.0,29.58,Fair,2020.0,2020,6519,21741,6592,34852
2020,07/09/2020,06:30 PM,4,สงขลา,7.100469467,100.3370538,2,0,1,1,1,2020-07-09 18:30:00,7/9/2020,6:30 PM,84.0,79.0,5.0,29.58,Fair,2020.0,2020,8638,24060,3545,36243
2020,07/09/2020,06:30 PM,4,สงขลา,7.100469467,100.3370538,2,0,1,1,1,2020-07-09 18:30:00,7/9/2020,6:30 PM,84.0,79.0,5.0,29.58,Fair,2020.0,2020,2931,29162,9363,41456
2020,07/09/2020,06:30 PM,4,สงขลา,7.100469467,100.3370538,2,0,1,1,1,2020-07-09 18:30:00,7/9/2020,6:30 PM,84.0,79.0,5.0,29.58,Fair,2020.0,2020,4122,30715,4377,39214
2020,07/09/2020,06:30 PM,4,สงขลา,7.100469467,100.3370538,2,0,1,1,1,2020-07-09 18:30:00,7/9/2020,6:30 PM,84.0,79.0,5.0,29.58,Fair,2020.0,2020,9074,26179,2849,38102
2020,07/09/2020,06:30 PM,4,สงขลา,7.100469467,100.3370538,2,0,1,1,1,2020-07-09 18:30:00,7/9/2020,6:30 PM,84.0,79.0,5.0,29.58,Fair,2020.0,2020,4603,14861,2479,21943
2020,07/09/2020,06:30 PM,4,สงขลา,7.100469467,100.3370538,2,0,1,1,1,2020-07-09 18:30:00,7/9/2020,6:30 PM,84.0,79.0,5.0,29.58,Fair,2020.0,2020,3457,8773,1789,14019
2020,07/09/2020,06:30 PM,4,สงขลา,7.100469467,100.3370538,2,0,1,1,1,2020-07-09 18:30:00,7/9/2020,6:30 PM,84.0,79.0,5.0,29.58,Fair,2020.0,2020,39344,155491,30994,225829
2020,07/10/2020,07:00 PM,4,สงขลา,6.523862595,100.4185286,2,1,0,1,1,2020-07-10 19:00:00,7/10/2020,7:00 PM,81.0,84.0,3.0,29.67,Mostly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,07/10/2020,07:00 PM,4,สงขลา,6.523862595,100.4185286,2,1,0,1,1,2020-07-10 19:00:00,7/10/2020,7:00 PM,81.0,84.0,3.0,29.67,Mostly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,07/10/2020,07:00 PM,4,สงขลา,6.523862595,100.4185286,2,1,0,1,1,2020-07-10 19:00:00,7/10/2020,7:00 PM,81.0,84.0,3.0,29.67,Mostly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,07/10/2020,07:00 PM,4,สงขลา,6.523862595,100.4185286,2,1,0,1,1,2020-07-10 19:00:00,7/10/2020,7:00 PM,81.0,84.0,3.0,29.67,Mostly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,07/10/2020,07:00 PM,4,สงขลา,6.523862595,100.4185286,2,1,0,1,1,2020-07-10 19:00:00,7/10/2020,7:00 PM,81.0,84.0,3.0,29.67,Mostly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,07/10/2020,07:00 PM,4,สงขลา,6.523862595,100.4185286,2,1,0,1,1,2020-07-10 19:00:00,7/10/2020,7:00 PM,81.0,84.0,3.0,29.67,Mostly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,07/10/2020,07:00 PM,4,สงขลา,6.523862595,100.4185286,2,1,0,1,1,2020-07-10 19:00:00,7/10/2020,7:00 PM,81.0,84.0,3.0,29.67,Mostly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,07/10/2020,07:00 PM,4,สงขลา,6.523862595,100.4185286,2,1,0,1,1,2020-07-10 19:00:00,7/10/2020,7:00 PM,81.0,84.0,3.0,29.67,Mostly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,07/12/2020,02:30 AM,4,สงขลา,6.581033481,100.4118982,1,0,1,0,1,2020-07-12 02:30:00,7/12/2020,2:30 AM,75.0,100.0,2.0,29.64,Mostly Cloudy,2020.0,2020,6519,21741,6592,34852
2020,07/12/2020,02:30 AM,4,สงขลา,6.581033481,100.4118982,1,0,1,0,1,2020-07-12 02:30:00,7/12/2020,2:30 AM,75.0,100.0,2.0,29.64,Mostly Cloudy,2020.0,2020,8638,24060,3545,36243
2020,07/12/2020,02:30 AM,4,สงขลา,6.581033481,100.4118982,1,0,1,0,1,2020-07-12 02:30:00,7/12/2020,2:30 AM,75.0,100.0,2.0,29.64,Mostly Cloudy,2020.0,2020,2931,29162,9363,41456
2020,07/12/2020,02:30 AM,4,สงขลา,6.581033481,100.4118982,1,0,1,0,1,2020-07-12 02:30:00,7/12/2020,2:30 AM,75.0,100.0,2.0,29.64,Mostly Cloudy,2020.0,2020,4122,30715,4377,39214
2020,07/12/2020,02:30 AM,4,สงขลา,6.581033481,100.4118982,1,0,1,0,1,2020-07-12 02:30:00,7/12/2020,2:30 AM,75.0,100.0,2.0,29.64,Mostly Cloudy,2020.0,2020,9074,26179,2849,38102
2020,07/12/2020,02:30 AM,4,สงขลา,6.581033481,100.4118982,1,0,1,0,1,2020-07-12 02:30:00,7/12/2020,2:30 AM,75.0,100.0,2.0,29.64,Mostly Cloudy,2020.0,2020,4603,14861,2479,21943
2020,07/12/2020,02:30 AM,4,สงขลา,6.581033481,100.4118982,1,0,1,0,1,2020-07-12 02:30:00,7/12/2020,2:30 AM,75.0,100.0,2.0,29.64,Mostly Cloudy,2020.0,2020,3457,8773,1789,14019
2020,07/12/2020,02:30 AM,4,สงขลา,6.581033481,100.4118982,1,0,1,0,1,2020-07-12 02:30:00,7/12/2020,2:30 AM,75.0,100.0,2.0,29.64,Mostly Cloudy,2020.0,2020,39344,155491,30994,225829
2020,07/12/2020,09:00 AM,4,สงขลา,6.68481955,100.4389751,1,0,1,0,1,2020-07-12 09:00:00,7/12/2020,9:00 AM,84.0,74.0,10.0,29.67,Fair,2020.0,2020,6519,21741,6592,34852
2020,07/12/2020,09:00 AM,4,สงขลา,6.68481955,100.4389751,1,0,1,0,1,2020-07-12 09:00:00,7/12/2020,9:00 AM,84.0,74.0,10.0,29.67,Fair,2020.0,2020,8638,24060,3545,36243
2020,07/12/2020,09:00 AM,4,สงขลา,6.68481955,100.4389751,1,0,1,0,1,2020-07-12 09:00:00,7/12/2020,9:00 AM,84.0,74.0,10.0,29.67,Fair,2020.0,2020,2931,29162,9363,41456
